,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
479,2014,201533209349307098,National Association of Police Athletic,221838364,Chelsea OK PAL,119 N Ash St,74016,OK,501(C)(3),,12500,Rec. Activity Grant
480,2014,201533209349307098,National Association of Police Athletic,221838364,Guilford County PAL,1012 East Lee Street,27406,NC,501(C)(3),,8336,Rec. Activity Grant
481,2014,201533209349307098,National Association of Police Athletic,221838364,Cleveland PAL,1300 Ontario St,44113,OH,501(C)(3),,8400,Rec. Activity Grant
482,2014,201533209349307098,National Association of Police Athletic,221838364,South County CA PAL,3151 Addison Way,94063,CA,501(C)(3),,19069,Rec. Activity Grant
483,2014,201533209349307098,National Association of Police Athletic,221838364,Star PAL,4110 54th St,92105,CA,501(C)(3),,10742,Rec. Activity Grant
484,2014,201533209349307098,National Association of Police Athletic,221838364,State of FL PAL,2500 Monument Rd,32235,FL,501(C)(3),,12260,Rec. Activity Grant
485,2014,201533209349307098,National Association of Police Athletic,221838364,Sukkolk Cty PAL,PO Box 26,11980,NY,501(C)(3),,11250,Rec. Activity Grant
486,2014,201533209349307098,National Association of Police Athletic,221838364,Tahleouah OK PAL,400 W Morgan St,74464,OK,501(C)(3),,12500,Rec. Activity Grant
487,2014,201533209349307098,National Association of Police Athletic,221838364,Vacaville PAL,1000 Ulatis Dr,95687,CA,501(C)(3),,8168,Rec. Activity Grant
488,2014,201533209349307098,National Association of Police Athletic,221838364,Harnett County NC,55 Think Smart Lane,28339,NC,501(C)(3),,7706,Rec. Activity Grant
489,2014,201533209349307098,National Association of Police Athletic,221838364,Inglewood CA PAL,330 No Centinela Ave,90302,CA,501(C)(3),,8580,Rec. Activity Grant
490,2014,201533209349307098,National Association of Police Athletic,221838364,Youth & Company PAL,P0 Box 632,49090,MI,501(C)(3),,6293,Rec. Activity Grant
491,2014,201533209349307098,National Association of Police Athletic,221838364,Zanesville-Mmuskinggum PAL,2751 Olde Falls Rd,43702,OH,501(C)(3),,12000,Rec. Activity Grant
492,2014,201533209349307098,National Association of Police Athletic,221838364,Albany NY PAL,165 Henry Johnson Blvd,12210,NY,501(C)(3),,11455,Rec. Activity Grant
493,2014,201533209349307098,National Association of Police Athletic,221838364,Kenai Peninsula AK PAL,705 Frontage Rd,99611,AK,501(C)(3),,6430,Rec. Activity Grant
494,2014,201533209349307098,National Association of Police Athletic,221838364,Montgomery County OH PAL,4795 Belmont Place,45424,OH,501(C)(3),,14139,Rec. Activity Grant
495,2014,201533209349307098,National Association of Police Athletic,221838364,Sacramento Community Impact Program,7000 65th St,95823,CA,501(C)(3),,7882,Rec. Activity Grant
496,2014,201533209349307098,National Association of Police Athletic,221838364,Central County CA PAL,3151 Addison Way,94063,CA,501(C)(3),,18461,Rec. Activity Grant
497,2014,201533209349307098,National Association of Police Athletic,221838364,Coastside CA PAL,3151 Addisin Way,94063,CA,501(C)(3),,1066,Rec. Activity Grant
498,2014,201533209349307098,National Association of Police Athletic,221838364,San Benito County PAL,451 Fourth St,95023,CA,501(C)(3),,11523,Rec. Activity Grant
499,2014,201533209349307098,National Association of Police Athletic,221838364,Howell Township PAL,300 Old Tavern Rd,07731,NJ,501(C)(3),,14485,Rec. Activity Grant
500,2014,201533209349307098,National Association of Police Athletic,221838364,Stomping Out Drugs & Gangs,9647 South Vanderpool Ave,60643,IL,501(C)(3),,10760,Rec. Activity Grant
501,2014,201533209349307098,National Association of Police Athletic,221838364,Vancouver WA PAL,605 East Evergreen St,98661,WA,501(C)(3),,11835,Rec. Activity Grant
502,2014,201533209349307098,National Association of Police Athletic,221838364,La Honda SAL,400 County Center,94063,CA,501(C)(3),,15041,Rec. Activity Grant
503,2014,201533209349307098,National Association of Police Athletic,221838364,Westfield NJ PAL,PO Box 873,07090,NJ,501(C)(3),,8978,Rec. Activity Grant
504,2014,201533209349307098,National Association of Police Athletic,221838364,West Valusia FL PAL,PO Box 3642,32721,FL,501(C)(3),,6309,Rec. Activity Grant
505,2014,201533209349307098,National Association of Police Athletic,221838364,Mansfield OH PAL,30 N Diamond St,44902,OH,501(C)(3),,8798,Rec. Activity Grant
506,2014,201533209349307098,National Association of Police Athletic,221838364,Pescaderro PAL,3151 Addisin Way,94063,CA,501(C)(3),,17103,Rec. Activity Grant
507,2014,201533209349307098,National Association of Police Athletic,221838364,Selma PAL,1300 Alabama Ave,36702,AL,501(C)(3),,6109,Rec. Activity Grant
508,2014,201533209349307098,National Association of Police Athletic,221838364,South Los Angeles PAL,11911 S Vermont Ave,90044,CA,501(C)(3),,22729,Rec. Activity Grant
509,2014,201533209349307098,National Association of Police Athletic,221838364,Southern Nevada PAL,3065 S Jone Blvd,89146,NV,501(C)(3),,12500,Rec. Activity Grant
510,2014,201533209349307098,National Association of Police Athletic,221838364,St Petersburg FL PAL,1450 16th St North,33704,FL,501(C)(3),,7256,Rec. Activity Grant
511,2014,201533209349307098,National Association of Police Athletic,221838364,TemeculeMurrietta PAL,28816 Pujol St,92590,CA,501(C)(3),,11170,Rec. Activity Grant
512,2014,201533209349307098,National Association of Police Athletic,221838364,Vernon Township NJ PAL,PO Box 755,07462,NJ,501(C)(3),,9745,Rec. Activity Grant
513,2014,201533209349307098,National Association of Police Athletic,221838364,Webb County TX PAL,902 Victoria Street,78040,TX,501(C)(3),,6474,Rec. Activity Grant
514,2014,201533209349307098,National Association of Police Athletic,221838364,West Melbourne PAL,2290 Minton Rd,32904,FL,501(C)(3),,5609,Rec. Activity Grant
515,2014,201533209349307098,National Association of Police Athletic,221838364,Westfield MA PAL,28 W Silver St,01086,MA,501(C)(3),,6526,Rec. Activity Grant
516,2014,201533209349307098,National Association of Police Athletic,221838364,Washington DC PAL,1025 Connecticut Ave,20036,DC,501(C)(3),,9999,Rec. Activity Grant
517,2014,201533209349307098,National Association of Police Athletic,221838364,Watsonville PAL,215 Union St,95076,CA,501(C)(3),,8440,Rec. Activity Grant
518,2014,201533209349307098,National Association of Police Athletic,221838364,Satellite Beach PAL,1089 S Patrick Dr,32937,FL,501(C)(3),,9147,Rec. Activity Grant
519,2014,201533209349307098,National Association of Police Athletic,221838364,Southeast Texas PAL,495 Fourth St,77704,TX,501(C)(3),,10996,Rec. Activity Grant
520,2014,201533209349307098,National Association of Police Athletic,221838364,Rising Sun Youth PAL,1011 Ashland Dr,30666,GA,501(C)(3),,11458,Rec. Activity Grant
521,2014,201533209349307098,National Association of Police Athletic,221838364,Wilmington PAL,3707 N Market Street,19802,DE,501(C)(3),,15514,Rec. Activity Grant
522,2014,201533209349307098,National Association of Police Athletic,221838364,Putnam Cty PAL,PO Box 65473,32065,FL,501(C)(3),,6403,Rec. Activity Grant
523,2014,201533209349307098,National Association of Police Athletic,221838364,North Fair Oaks PAL,3151 Addison Way,94063,CA,501(C)(3),,20519,Rec. Activity Grant
524,2014,201533209349307098,National Association of Police Athletic,221838364,Millbrae PAL,581 Magnolia Ave,94030,CA,501(C)(3),,10514,Rec. Activity Grant
525,2014,201533209349307098,National Association of Police Athletic,221838364,Lakeland PAL,219 N Mass Ave,33801,FL,501(C)(3),,6587,Rec. Activity Grant
526,2014,201533209349307098,National Association of Police Athletic,221838364,Charlotte Mecklenburg PAL,1330 Spring Street,28206,NC,501(C)(3),,9856,Rec. Activity Grant
527,2014,201533209349307098,National Association of Police Athletic,221838364,Coppin State University,2500 W North Ave,21216,MD,501(C)(3),,11303,Rec. Activity Grant
528,2014,201533209349307098,National Association of Police Athletic,221838364,Marietta PAL,240 Lemon St,30060,GA,501(C)(3),,9334,Rec. Activity Grant
529,2014,201533209349307098,National Association of Police Athletic,221838364,Richmond CA PAL,2200 MacDonald Ave,94801,CA,501(C)(3),,8302,Rec. Activity Grant
530,2014,201533209349307098,National Association of Police Athletic,221838364,Medina Community PAL,6665 Wadsworth Rd,44256,OH,501(C)(3),,6616,Rec. Activity Grant
531,2014,201533209349307098,National Association of Police Athletic,221838364,Mountain View PAL,1000 Villa Street,94041,CA,501(C)(3),,12500,Rec. Activity Grant
532,2014,201533209349307098,National Association of Police Athletic,221838364,New Smyrna Beach PAL,1400 N Dixie Freeway,32168,FL,501(C)(3),,11154,Rec. Activity Grant
533,2014,201533209349307098,National Association of Police Athletic,221838364,North Augusta SC PAL,216 Patricia Ave,29841,SC,501(C)(3),,5093,Rec. Activity Grant
534,2014,201601729349300410,National Association of Police Athletic,221838364,Aiken PAL,19 Mary Ann Dr,29801,SC,501(C)(3),,7448,Rec. Activity Grant
535,2014,201601729349300410,National Association of Police Athletic,221838364,Alameda Cty PAL,16378 East 14th St,94578,CA,501(C)(3),,12500,Rec. Activity Grant
536,2014,201601729349300410,National Association of Police Athletic,221838364,Baltimore County PAL,9831 Van Buren Lane,21031,MD,501(C)(3),,6178,Rec. Activity Grant
537,2014,201601729349300410,National Association of Police Athletic,221838364,Elk Grove CA PAL,1004 Bruceville Road 100,95757,CA,501(C)(3),,7425,Rec. Activity Grant
538,2014,201601729349300410,National Association of Police Athletic,221838364,Century PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,24686,Rec. Activity Grant
539,2014,201601729349300410,National Association of Police Athletic,221838364,Beaverton OR PAL,12500 SW Allen Blvd,97005,OR,501(C)(3),,5100,Rec. Activity Grant
540,2014,201601729349300410,National Association of Police Athletic,221838364,Compton CA PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,24708,Rec. Activity Grant
541,2014,201601729349300410,National Association of Police Athletic,221838364,Davie PAL,4300 SW 57th Terr,33314,FL,501(C)(3),,9489,Rec. Activity Grant
542,2014,201601729349300410,National Association of Police Athletic,221838364,Brevard County PAL,PO Box 40,32959,FL,501(C)(3),,7680,Rec. Activity Grant
543,2014,201601729349300410,National Association of Police Athletic,221838364,Dunn PAL,401 East Broad St,28334,NC,501(C)(3),,9815,Rec. Activity Grant
544,2014,201601729349300410,National Association of Police Athletic,221838364,Gary PAL,555 Polk Street,46402,IN,501(C)(3),,5417,Rec. Activity Grant
545,2014,201601729349300410,National Association of Police Athletic,221838364,Cabana Colony PAL,12180 Alt A1A,33410,FL,501(C)(3),,8096,Rec. Activity Grant
546,2014,201601729349300410,National Association of Police Athletic,221838364,Egg Harbor PAL,2590 Ridge Ave,08234,NJ,501(C)(3),,14583,Rec. Activity Grant
547,2014,201601729349300410,National Association of Police Athletic,221838364,Ft Pierce PAL,920 S US 1,34950,OH,501(C)(3),,8081,Rec. Activity Grant
548,2014,201601729349300410,National Association of Police Athletic,221838364,Gtr Melborne PAL,2547 South Grant St,32901,FL,501(C)(3),,9390,Rec. Activity Grant
549,2014,201601729349300410,National Association of Police Athletic,221838364,Gtr Reading PAL,1161 Pershing Ave,19611,PA,501(C)(3),,5271,Rec. Activity Grant
550,2014,201601729349300410,National Association of Police Athletic,221838364,Hollenbeck PAL,126 N St Louis St,90033,CA,501(C)(3),,6304,Rec. Activity Grant
551,2014,201601729349300410,National Association of Police Athletic,221838364,Henrico PAL,7721 E Parham Rd,23294,VA,501(C)(3),,11154,Rec. Activity Grant
552,2014,201601729349300410,National Association of Police Athletic,221838364,Jacksonville PAL,2165 W 33rd St,32209,FL,501(C)(3),,10609,Rec. Activity Grant
553,2014,201601729349300410,National Association of Police Athletic,221838364,California State PAL,2000 East 14th St,94577,CA,501(C)(3),,13382,Rec. Activity Grant
554,2014,201601729349300410,National Association of Police Athletic,221838364,Lancaster OH PAL,1700 W Fair Ave,43130,OH,501(C)(3),,10158,Rec. Activity Grant
555,2014,201601729349300410,National Association of Police Athletic,221838364,Greater Westfield MA PAL,28 West Silver Street,01085,MA,501(C)(3),,10917,Rec. Activity Grant
556,2014,201601729349300410,National Association of Police Athletic,221838364,Miami Beach FL PAL,999 11th St,33139,FL,501(C)(3),,10000,Rec. Activity Grant
557,2014,201601729349300410,National Association of Police Athletic,221838364,Central Arkansas PAL,1616 West 3rd St,72201,AR,501(C)(3),,18384,Rec. Activity Grant
558,2014,201601729349300410,National Association of Police Athletic,221838364,Central Coastside CA PAL,3151 Edison Way,94063,CA,501(C)(3),,21670,Rec. Activity Grant
559,2014,201601729349300410,National Association of Police Athletic,221838364,Central Wyoming PAL,PO Box 832,82602,WY,501(C)(3),,8008,Rec. Activity Grant
560,2014,201601729349300410,National Association of Police Athletic,221838364,Nashua PAL,52 Ash St,30360,NH,501(C)(3),,12500,Rec. Activity Grant
561,2014,201601729349300410,National Association of Police Athletic,221838364,New Mexico Metro PAL,6600 Gisele Dr NE,87109,NM,501(C)(3),,15893,Rec. Activity Grant
562,2014,201601729349300410,National Association of Police Athletic,221838364,Norwalk CA PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,23219,Rec. Activity Grant
563,2014,201601729349300410,National Association of Police Athletic,221838364,Okeechobee FL PAL,575 SW 28th St,34974,FL,501(C)(3),,14041,Rec. Activity Grant
564,2014,201601729349300410,National Association of Police Athletic,221838364,Oklahoma City OK PAL,701 Colcord Dr,73102,OK,501(C)(3),,8500,Rec. Activity Grant
565,2014,201601729349300410,National Association of Police Athletic,221838364,Oxnard PAL,545 S A St 265,93030,CA,501(C)(3),,13340,Rec. Activity Grant
566,2014,201601729349300410,National Association of Police Athletic,221838364,Palm Beach County PAL,3228 Gun Club Rd,33406,FL,501(C)(3),,9272,Rec. Activity Grant
567,2014,201601729349300410,National Association of Police Athletic,221838364,San Carlos SAL,3151 Addison Way,94070,CA,501(C)(3),,8798,Rec. Activity Grant
568,2014,201601729349300410,National Association of Police Athletic,221838364,Chelsea OK PAL,119 N Ash St,74016,OK,501(C)(3),,12500,Rec. Activity Grant
569,2014,201601729349300410,National Association of Police Athletic,221838364,Guilford County PAL,1012 East Lee Street,27406,NC,501(C)(3),,8336,Rec. Activity Grant
570,2014,201601729349300410,National Association of Police Athletic,221838364,Cleveland PAL,1300 Ontario St,44113,OH,501(C)(3),,8400,Rec. Activity Grant
571,2014,201601729349300410,National Association of Police Athletic,221838364,South County CA PAL,3151 Addison Way,94063,CA,501(C)(3),,19069,Rec. Activity Grant
572,2014,201601729349300410,National Association of Police Athletic,221838364,Star PAL,4110 54th St,92105,CA,501(C)(3),,10742,Rec. Activity Grant
573,2014,201601729349300410,National Association of Police Athletic,221838364,State of FL PAL,2500 Monument Rd,32235,FL,501(C)(3),,12260,Rec. Activity Grant
574,2014,201601729349300410,National Association of Police Athletic,221838364,Sukkolk Cty PAL,PO Box 26,11980,NY,501(C)(3),,11250,Rec. Activity Grant
575,2014,201601729349300410,National Association of Police Athletic,221838364,Tahleouah OK PAL,400 W Morgan St,74464,OK,501(C)(3),,12500,Rec. Activity Grant
576,2014,201601729349300410,National Association of Police Athletic,221838364,Vacaville PAL,1000 Ulatis Dr,95687,CA,501(C)(3),,8168,Rec. Activity Grant
577,2014,201601729349300410,National Association of Police Athletic,221838364,Harnett County NC,55 Think Smart Lane,28339,NC,501(C)(3),,7706,Rec. Activity Grant
578,2014,201601729349300410,National Association of Police Athletic,221838364,Inglewood CA PAL,330 No Centinela Ave,90302,CA,501(C)(3),,8580,Rec. Activity Grant
579,2014,201601729349300410,National Association of Police Athletic,221838364,Youth & Company PAL,P0 Box 632,49090,MI,501(C)(3),,6293,Rec. Activity Grant
580,2014,201601729349300410,National Association of Police Athletic,221838364,Zanesville-Mmuskinggum PAL,2751 Olde Falls Rd,43702,OH,501(C)(3),,12000,Rec. Activity Grant
581,2014,201601729349300410,National Association of Police Athletic,221838364,Albany NY PAL,165 Henry Johnson Blvd,12210,NY,501(C)(3),,11455,Rec. Activity Grant
582,2014,201601729349300410,National Association of Police Athletic,221838364,Kenai Peninsula AK PAL,705 Frontage Rd,99611,AK,501(C)(3),,6430,Rec. Activity Grant
583,2014,201601729349300410,National Association of Police Athletic,221838364,Montgomery County OH PAL,4795 Belmont Place,45424,OH,501(C)(3),,14139,Rec. Activity Grant
584,2014,201601729349300410,National Association of Police Athletic,221838364,Sacramento Community Impact Program,7000 65th St,95823,CA,501(C)(3),,7882,Rec. Activity Grant
585,2014,201601729349300410,National Association of Police Athletic,221838364,Central County CA PAL,3151 Addison Way,94063,CA,501(C)(3),,18461,Rec. Activity Grant
586,2014,201601729349300410,National Association of Police Athletic,221838364,Coastside CA PAL,3151 Addisin Way,94063,CA,501(C)(3),,1066,Rec. Activity Grant
587,2014,201601729349300410,National Association of Police Athletic,221838364,San Benito County PAL,451 Fourth St,95023,CA,501(C)(3),,11523,Rec. Activity Grant
588,2014,201601729349300410,National Association of Police Athletic,221838364,Howell Township PAL,300 Old Tavern Rd,07731,NJ,501(C)(3),,14485,Rec. Activity Grant
589,2014,201601729349300410,National Association of Police Athletic,221838364,Stomping Out Drugs & Gangs,9647 South Vanderpool Ave,60643,IL,501(C)(3),,10760,Rec. Activity Grant
590,2014,201601729349300410,National Association of Police Athletic,221838364,Vancouver WA PAL,605 East Evergreen St,98661,WA,501(C)(3),,11835,Rec. Activity Grant
591,2014,201601729349300410,National Association of Police Athletic,221838364,La Honda SAL,400 County Center,94063,CA,501(C)(3),,15041,Rec. Activity Grant
592,2014,201601729349300410,National Association of Police Athletic,221838364,Westfield NJ PAL,PO Box 873,07090,NJ,501(C)(3),,8978,Rec. Activity Grant
593,2014,201601729349300410,National Association of Police Athletic,221838364,West Valusia FL PAL,PO Box 3642,32721,FL,501(C)(3),,6309,Rec. Activity Grant
594,2014,201601729349300410,National Association of Police Athletic,221838364,Mansfield OH PAL,30 N Diamond St,44902,OH,501(C)(3),,8798,Rec. Activity Grant
595,2014,201601729349300410,National Association of Police Athletic,221838364,Pescaderro PAL,3151 Addisin Way,94063,CA,501(C)(3),,17103,Rec. Activity Grant
596,2014,201601729349300410,National Association of Police Athletic,221838364,Selma PAL,1300 Alabama Ave,36702,AL,501(C)(3),,6109,Rec. Activity Grant
597,2014,201601729349300410,National Association of Police Athletic,221838364,South Los Angeles PAL,11911 S Vermont Ave,90044,CA,501(C)(3),,22729,Rec. Activity Grant
598,2014,201601729349300410,National Association of Police Athletic,221838364,Southern Nevada PAL,3065 S Jone Blvd,89146,NV,501(C)(3),,12500,Rec. Activity Grant
599,2014,201601729349300410,National Association of Police Athletic,221838364,St Petersburg FL PAL,1450 16th St North,33704,FL,501(C)(3),,7256,Rec. Activity Grant
600,2014,201601729349300410,National Association of Police Athletic,221838364,TemeculeMurrietta PAL,28816 Pujol St,92590,CA,501(C)(3),,11170,Rec. Activity Grant
601,2014,201601729349300410,National Association of Police Athletic,221838364,Vernon Township NJ PAL,PO Box 755,07462,NJ,501(C)(3),,9745,Rec. Activity Grant
602,2014,201601729349300410,National Association of Police Athletic,221838364,Webb County TX PAL,902 Victoria Street,78040,TX,501(C)(3),,6474,Rec. Activity Grant
603,2014,201601729349300410,National Association of Police Athletic,221838364,West Melbourne PAL,2290 Minton Rd,32904,FL,501(C)(3),,5609,Rec. Activity Grant
604,2014,201601729349300410,National Association of Police Athletic,221838364,Westfield MA PAL,28 W Silver St,01086,MA,501(C)(3),,6526,Rec. Activity Grant
605,2014,201601729349300410,National Association of Police Athletic,221838364,Washington DC PAL,1025 Connecticut Ave,20036,DC,501(C)(3),,9999,Rec. Activity Grant
606,2014,201601729349300410,National Association of Police Athletic,221838364,Watsonville PAL,215 Union St,95076,CA,501(C)(3),,8440,Rec. Activity Grant
607,2014,201601729349300410,National Association of Police Athletic,221838364,Satellite Beach PAL,1089 S Patrick Dr,32937,FL,501(C)(3),,9147,Rec. Activity Grant
608,2014,201601729349300410,National Association of Police Athletic,221838364,Southeast Texas PAL,495 Fourth St,77704,TX,501(C)(3),,10996,Rec. Activity Grant
609,2014,201601729349300410,National Association of Police Athletic,221838364,Rising Sun Youth PAL,1011 Ashland Dr,30666,GA,501(C)(3),,11458,Rec. Activity Grant
610,2014,201601729349300410,National Association of Police Athletic,221838364,Wilmington PAL,3707 N Market Street,19802,DE,501(C)(3),,15514,Rec. Activity Grant
611,2014,201601729349300410,National Association of Police Athletic,221838364,Putnam Cty PAL,PO Box 65473,32065,FL,501(C)(3),,6403,Rec. Activity Grant
612,2014,201601729349300410,National Association of Police Athletic,221838364,North Fair Oaks PAL,3151 Addison Way,94063,CA,501(C)(3),,20519,Rec. Activity Grant
613,2014,201601729349300410,National Association of Police Athletic,221838364,Millbrae PAL,581 Magnolia Ave,94030,CA,501(C)(3),,10514,Rec. Activity Grant
614,2014,201601729349300410,National Association of Police Athletic,221838364,Lakeland PAL,219 N Mass Ave,33801,FL,501(C)(3),,6587,Rec. Activity Grant
615,2014,201601729349300410,National Association of Police Athletic,221838364,Charlotte Mecklenburg PAL,1330 Spring Street,28206,NC,501(C)(3),,9856,Rec. Activity Grant
616,2014,201601729349300410,National Association of Police Athletic,221838364,Coppin State University,2500 W North Ave,21216,MD,501(C)(3),,11303,Rec. Activity Grant
617,2014,201601729349300410,National Association of Police Athletic,221838364,Marietta PAL,240 Lemon St,30060,GA,501(C)(3),,9334,Rec. Activity Grant
618,2014,201601729349300410,National Association of Police Athletic,221838364,Richmond CA PAL,2200 MacDonald Ave,94801,CA,501(C)(3),,8302,Rec. Activity Grant
619,2014,201601729349300410,National Association of Police Athletic,221838364,Medina Community PAL,6665 Wadsworth Rd,44256,OH,501(C)(3),,6616,Rec. Activity Grant
620,2014,201601729349300410,National Association of Police Athletic,221838364,Mountain View PAL,1000 Villa Street,94041,CA,501(C)(3),,12500,Rec. Activity Grant
621,2014,201601729349300410,National Association of Police Athletic,221838364,New Smyrna Beach PAL,1400 N Dixie Freeway,32168,FL,501(C)(3),,11154,Rec. Activity Grant
622,2014,201601729349300410,National Association of Police Athletic,221838364,North Augusta SC PAL,216 Patricia Ave,29841,SC,501(C)(3),,5093,Rec. Activity Grant
623,2015,201643209349315719,National Association of Police Athletic,221838364,Aiken PAL,19 Mary Ann Dr,29801,SC,501(C)(3),,5052,Rec. Activity Grant
624,2015,201643209349315719,National Association of Police Athletic,221838364,Abutech,3750 Hacks Cross Rd Ste 102-257,38125,TN,501(C)(3),,36450,Rec. Activity Grant
625,2015,201643209349315719,National Association of Police Athletic,221838364,Baltimore County PAL,9831 Van Buren Lane,21031,MD,501(C)(3),,438,Rec. Activity Grant
626,2015,201643209349315719,National Association of Police Athletic,221838364,Palatka PAL,110 N 11th St,32178,FL,501(C)(3),,6941,Rec. Activity Grant
627,2015,201643209349315719,National Association of Police Athletic,221838364,Century PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,11283,Rec. Activity Grant
628,2015,201643209349315719,National Association of Police Athletic,221838364,Beaverton OR PAL,12500 SW Allen Blvd,97005,OR,501(C)(3),,2368,Rec. Activity Grant
629,2015,201643209349315719,National Association of Police Athletic,221838364,Compton CA PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,10266,Rec. Activity Grant
630,2015,201643209349315719,National Association of Police Athletic,221838364,Brick Township NJ PAL,60 Drum Point Road,08723,NJ,501(C)(3),,8725,Rec. Activity Grant
631,2015,201643209349315719,National Association of Police Athletic,221838364,Brevard County PAL,PO Box 40,32959,FL,501(C)(3),,9840,Rec. Activity Grant
632,2015,201643209349315719,National Association of Police Athletic,221838364,Dunn PAL,401 East Broad St,28334,NC,501(C)(3),,1472,Rec. Activity Grant
633,2015,201643209349315719,National Association of Police Athletic,221838364,Gary PAL,555 Polk Street,46402,IN,501(C)(3),,3030,Rec. Activity Grant
634,2015,201643209349315719,National Association of Police Athletic,221838364,Cabana Colony PAL,12180 Alt A1A,33410,FL,501(C)(3),,1160,Rec. Activity Grant
635,2015,201643209349315719,National Association of Police Athletic,221838364,Egg Harbor PAL,2590 Ridge Ave,08234,NJ,501(C)(3),,12917,Rec. Activity Grant
636,2015,201643209349315719,National Association of Police Athletic,221838364,Ft Pierce PAL,920 S US 1,34950,OH,501(C)(3),,6919,Rec. Activity Grant
637,2015,201643209349315719,National Association of Police Athletic,221838364,Gtr Melborne PAL,2547 South Grant St,32901,FL,501(C)(3),,5610,Rec. Activity Grant
638,2015,201643209349315719,National Association of Police Athletic,221838364,Gtr Reading PAL,1161 Pershing Ave,19611,PA,501(C)(3),,2884,Rec. Activity Grant
639,2015,201643209349315719,National Association of Police Athletic,221838364,Florida State PAL,903 21st St,34950,FL,501(C)(3),,10000,Rec. Activity Grant
640,2015,201643209349315719,National Association of Police Athletic,221838364,Henrico PAL,7721 E Parham Rd,23294,VA,501(C)(3),,12997,Rec. Activity Grant
641,2015,201643209349315719,National Association of Police Athletic,221838364,Jacksonville PAL,2165 W 33rd St,32209,FL,501(C)(3),,7891,Rec. Activity Grant
642,2015,201643209349315719,National Association of Police Athletic,221838364,California State PAL,2000 East 14th St,94577,CA,501(C)(3),,12827,Rec. Activity Grant
643,2015,201643209349315719,National Association of Police Athletic,221838364,Lancaster OH PAL,1700 W Fair Ave,43130,OH,501(C)(3),,9548,Rec. Activity Grant
644,2015,201643209349315719,National Association of Police Athletic,221838364,Greater Westfield MA PAL,28 West Silver Street,01085,MA,501(C)(3),,1244,Rec. Activity Grant
645,2015,201643209349315719,National Association of Police Athletic,221838364,Miami Beach FL PAL,999 11th St,33139,FL,501(C)(3),,6000,Rec. Activity Grant
646,2015,201643209349315719,National Association of Police Athletic,221838364,Central Arkansas PAL,1616 West 3rd St,72201,AR,501(C)(3),,1616,Rec. Activity Grant
647,2015,201643209349315719,National Association of Police Athletic,221838364,Lexington KY PAL,3460 Campus Way,40517,KY,501(C)(3),,8905,Rec. Activity Grant
648,2015,201643209349315719,National Association of Police Athletic,221838364,Central Wyoming PAL,PO Box 832,82602,WY,501(C)(3),,1693,Rec. Activity Grant
649,2015,201643209349315719,National Association of Police Athletic,221838364,Nashua PAL,52 Ash St,30360,NH,501(C)(3),,5000,Rec. Activity Grant
650,2015,201643209349315719,National Association of Police Athletic,221838364,New Mexico Metro PAL,6600 Gisele Dr NE,87109,NM,501(C)(3),,1607,Rec. Activity Grant
651,2015,201643209349315719,National Association of Police Athletic,221838364,Norwalk CA PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,11093,Rec. Activity Grant
652,2015,201643209349315719,National Association of Police Athletic,221838364,Okeechobee FL PAL,575 SW 28th St,34974,FL,501(C)(3),,8208,Rec. Activity Grant
653,2015,201643209349315719,National Association of Police Athletic,221838364,Oklahoma City OK PAL,701 Colcord Dr,73102,OK,501(C)(3),,4000,Rec. Activity Grant
654,2015,201643209349315719,National Association of Police Athletic,221838364,Oxnard PAL,545 S A St 265,93030,CA,501(C)(3),,11660,Rec. Activity Grant
655,2015,201643209349315719,National Association of Police Athletic,221838364,Palm Beach County PAL,3228 Gun Club Rd,33406,FL,501(C)(3),,2000,Rec. Activity Grant
656,2015,201643209349315719,National Association of Police Athletic,221838364,San Carlos SAL,3151 Addison Way,94070,CA,501(C)(3),,9756,Rec. Activity Grant
657,2015,201643209349315719,National Association of Police Athletic,221838364,Miramar FL PAL,PO Box 277715,33027,FL,501(C)(3),,7016,Rec. Activity Grant
658,2015,201643209349315719,National Association of Police Athletic,221838364,Guilford County PAL,1012 East Lee Street,27406,NC,501(C)(3),,1042,Rec. Activity Grant
659,2015,201643209349315719,National Association of Police Athletic,221838364,Cleveland PAL,1300 Ontario St,44113,OH,501(C)(3),,6600,Rec. Activity Grant
660,2015,201643209349315719,National Association of Police Athletic,221838364,South County CA PAL,3151 Addison Way,94063,CA,501(C)(3),,16898,Rec. Activity Grant
661,2015,201643209349315719,National Association of Police Athletic,221838364,Star PAL,4110 54th St,92105,CA,501(C)(3),,1757,Rec. Activity Grant
662,2015,201643209349315719,National Association of Police Athletic,221838364,San Diego Star PAL,4110 54th St,92105,CA,501(C)(3),,5000,Rec. Activity Grant
663,2015,201643209349315719,National Association of Police Athletic,221838364,Sukkolk Cty PAL,PO Box 26,11980,NY,501(C)(3),,3750,Rec. Activity Grant
