,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
423,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,BRANSON POLICE DEPARTMENT,110 W MADDUX SUITE 100,65616,MO,,,,HOMELAND SECURITY
424,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,BUCHANAN COUNTY SHERIFF'S OFFICE,501 FARAON ST,64501,MO,,,,HOMELAND SECURITY
425,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CALVERTON PARK PD,52 YOUNG DRIVE,63135,MO,,,,HOMELAND SECURITY
426,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CALVERTON PARK POLICE DEPARTMENT,52 YOUNG DRIVE,63135,MO,,,,HOMELAND SECURITY
427,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CAMDEN COUNTY SHERIFF,1 COURT CIRCLE SUITE 13,65020,MO,,,,MOBILE DATA TERMINAL
428,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CAPE GIRARDEAU POLICE,40 SOUTH SPRIGG,63703,MO,,,,HOMELAND SECURITY
429,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CENTRALIA PD,114 S ROLLINS,65240,MO,,,,HOMELAND SECURITY
430,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CENTRALIA POLICE DEPARTMENT,114 S ROLLINS,65240,MO,,,,HOMELAND SECURITY
431,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CHARLESTON DPS,204 N MAIN ST,63834,MO,,,,HOMELAND SECURITY
432,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CHILICOTHE PD,613 WALNUT STREET,64601,MO,,,,HOMELAND SECURITY
433,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CHILLICOTHE POLICE DEPARTMENT,613 WALNUT ST,64601,MO,,,,MOBILE DATA TERMINAL
434,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CHRISTIAN CSO,110 W ELM ST ROOM 70,65721,MO,,,,HOMELAND SECURITY
435,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CLAY COUNTY PARK RANGER DIVISION,17201 PARADESIAN,64089,MO,,,,HOMELAND SECURITY
436,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,COLE COUNTY SHERIFF,301 EAST HIGH STREET,65101,MO,,,,MOBILE DATA TERMINAL
437,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,COLE COUNTY SHERIFF'S OFFICE,350 E HIGH ST,65101,MO,,,,HOMELAND SECURITY
438,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,COLUMBIA POLICE DEPARTMENT,600 E WALNUT ST,65201,MO,,,,HOMELAND SECURITY
439,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CREVE COEUR PD,300 N NEW BALLAS ROAD,63141,MO,,,,HOMELAND SECURITY
440,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CUBA POLICE DEPARTMENT,602 S FRANKLIN,65453,MO,,,,HOMELAND SECURITY
441,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,ELLISVILLE POLICE DEPARTMENT,37 WEIS AVE,63011,MO,,,,HOMELAND SECURITY
442,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,EUREKA PD,120 CITY HALL DRIVE,63025,MO,,,,HOMELAND SECURITY
443,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,EUREKA POLICE DEPT,120 CITY HALL DRIVE,63025,MO,,,,HOMELAND SECURITY
444,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,EXCELSIOR SPRINGS POLICE DEPT,301 S MAIN,64024,MO,,,,HOMELAND SECURITY
445,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,FLORISSANT PD,1700 N HWY 667,63031,MO,,,,HOMELAND SECURITY
446,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,FLORISSANT POLICE DEPARTMENT,1700 N HWY 67,63031,MO,,,,HOMELAND SECURITY
447,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,FLORISSANT POLICE DEPARTMENT,1700 N HWY 67,63031,MO,,,,HOMELAND SECURITY
448,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,FRANKLIN CSO,1 BRUNS LANE,63084,MO,,,,HOMELAND SECURITY
449,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,FREDERICKTOWN PD,120 WEST MAIN ST,63645,MO,,,,HOMELAND SECURITY
450,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,FRONTENAC PD,10555 CLAYTON RD,63131,MO,,,,HOMELAND SECURITY
451,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,GASCONADE CSO,119 EAST FIRST ST RM 22,65041,MO,,,,HOMELAND SECURITY
452,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,GREEN COUNTY SO,1010 N BOONVILLE AVE,65802,MO,,,,HOMELAND SECURITY
453,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,GREENE COUNTY SHERIFF'S OFFICE,1010 BOONVILLE AVE,65802,MO,,,,HOMELAND SECURITY
454,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,HAZELWOOD POLICE DEPARTMENT,415 ELM GROVE,63042,MO,,,,HOMELAND SECURITY
455,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,HENRY COUNTY SHERIFF'S OFFICE,200 NORTH MAIN ST,64735,MO,,,,MOBILE DATA TERMINAL
456,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,HENRY COUNTY SHERIFF'S OFFICE,200 NORTH MAIN,64735,MO,,,,HOMELAND SECURITY
457,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,INDEPENDENCE POLICE DEPARTMENT,223 N MEMORIAL DRIVE,64050,MO,,,,HOMELAND SECURITY
458,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,JACKSON POLICE DEPARTMENT,525 S HOPE ST,63755,MO,,,,MOBILE DATA TERMINAL
459,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,JACKSON POLICE DEPT,525 SOUTH HOPE ST,63755,MO,,,,HOMELAND SECURITY
460,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,JASPER COUNTY SHERIFF,2907 COUNTY RD 180,64836,MO,,,,MOBILE DATA TERMINAL
461,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,JASPER COUNTY SHERIFF'S OFFICE,231 S MAIN ST,64836,MO,,,,HOMELAND SECURITY
462,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,JEFFERSON CITY POLICE DEPARTMENT,401 MONROE ST,65101,MO,,,,HOMELAND SECURITY
463,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,JEFFERSON CITY POLICE DEPARTMENT,401 MONROE ST,65101,MO,,,,HOMELAND SECURITY
464,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,JOPLIN POLICE DEPARTMENT,303 E 3RD ST,64801,MO,,,,MOBILE DATA TERMINAL
465,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,KANSAS CITY POLICE DEPARTMENT,1125 LOCUST,64106,MO,,,,HOMELAND SECURITY
466,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,KEARNEY PD,725 WEST MO-92 HWY,64060,MO,,,,HOMELAND SECURITY
467,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,KIRKWOOD POLICE DEPARTMENT,131 W MADISON AVE,63172,MO,,,,HOMELAND SECURITY
468,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,KIRKWOOD POLICE DEPARTMENT,131 W MADISON AVE,63122,MO,,,,HOMELAND SECURITY
469,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,LEADINGTON PD,12 WEIR,63601,MO,,,,HOMELAND SECURITY
470,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,LINCOLN CO SHERIFF'S OFFICE,65 BUSINESS PARK DRIVE,63379,MO,,,,HOMELAND SECURITY
471,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,MARCELINE PD,123 EAST SANTA FE,64658,MO,,,,HOMELAND SECURITY
472,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,MEXICO DEPARTMENT OF PUBLIC SAFETY,300 NORTH COAL ST,65265,MO,,,,HOMELAND SECURITY
473,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,MILLER CO SHERIFF OFFICE,1999 HWY 52,65082,MO,,,,MOBILE DATA TERMINAL
474,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,MILLER CO SHERIFF OFFICE,1999 MO-52,65082,MO,,,,HOMELAND SECURITY
475,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,MONETT POLICE DEPARTMENT,1901 E CLEVELAND,65208,MO,,,,MOBILE DATA TERMINAL
476,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,MTN GROVE PD,102 E STATE,65711,MO,,,,HOMELAND SECURITY
477,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,NEVADA POLICE DEPARTMENT,120 S ASH,64772,MO,,,,MOBILE DATA TERMINAL
478,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,NORTH KANSAS CITY PD,2020 HOWELL,64116,MO,,,,HOMELAND SECURITY
479,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,OAKVIEW PD,6404 N LOCUST ST,64118,MO,,,,HOMELAND SECURITY
480,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,OSAGE CO SHERIFF'S OFFICE,106 E MAIN,65051,MO,,,,HOMELAND SECURITY
481,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,PARK HILLS PD,8 MUNICIPAL DR,63601,MO,,,,HOMELAND SECURITY
482,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,PARK HILLS POLICE DEPARTMENT,8 MUNICIPAL DR,63601,MO,,,,MOBILE DATA TERMINAL
483,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,PARK HILLS POLICE DEPARTMENT,8 MUNICIPAL DR,63601,MO,,,,HOMELAND SECURITY
484,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,PERRY CO SHERIFF'S OFFICE,710 S KINGSHIGHWAY,63775,MO,,,,MOBILE DATA TERMINAL
485,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,PERRY CO SHERIFF'S OFFICE,710 S KINGSHIGHWAY,63775,MO,,,,HOMELAND SECURITY
486,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,PETTIS COUNTY CSO,333 S LAMINE,65301,MO,,,,HOMELAND SECURITY
487,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,PLEASANT HILL PD,203 PAUL ST,64080,MO,,,,HOMELAND SECURITY
488,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,PLEASANT HILL POLICE DEPARTMENT,203 PAUL ST,64080,MO,,,,MOBILE DATA TERMINAL
489,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,PLEASANT VALLEY POLICE DEPARTMENT,6502 ROYAL,64068,MO,,,,HOMELAND SECURITY
490,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,ROLLA POLICE DEPT,1007 N ELM ST,65401,MO,,,,HOMELAND SECURITY
491,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,SCOTLAND COUNTY SO,117 S MARKET ST 3,63555,MO,,,,HOMELAND SECURITY
492,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,SCOTT CSO,131 S NEW MADRID BOX 279,63736,MO,,,,HOMELAND SECURITY
493,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,SEDALIA POLICE DEPARTMENT,201 W 2ND ST,65301,MO,,,,HOMELAND SECURITY
494,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,SHELBINA POLICE DEPARTMENT,120 E WALNUT ST,63468,MO,,,,HOMELAND SECURITY
495,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,SIKESTON DEPT OF PUBLIC SAFETY,201 S KINGSHIGHWAY,63801,MO,,,,HOMELAND SECURITY
496,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,SMITHVILLE PD,107 W MAIN ST,64089,MO,,,,HOMELAND SECURITY
497,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,SMITHVILLE POLICE DEPARTMENT,107 W MAIN ST,64089,MO,,,,HOMELAND SECURITY
498,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,SPRINGFIELD POLICE DEPARTMENT,321 E CHESTNUT EXPRESSWAY,65802,MO,,,,HOMELAND SECURITY
499,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,ST CHARLES CSO,201 N SECOND ST STE 440,63301,MO,,,,HOMELAND SECURITY
500,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,ST CHARLES POLICE DEPARTMENT,1781 ZUMBEHL RD,63303,MO,,,,HOMELAND SECURITY
501,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,ST GENEVIEVE CO SHERIFF'S OFFICE,5 BASLER DR,63670,MO,,,,HOMELAND SECURITY
502,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,ST JOHN PD,8944 ST CHARLES ROCK ROAD,63114,MO,,,,HOMELAND SECURITY
503,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,ST JOSEPH POLICE DEPT,501 FARAON ST,64501,MO,,,,HOMELAND SECURITY
504,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,ST LOUIS CITY POLICE DEPARTMENT,1915 OLIVE ST,63103,MO,,,,HOMELAND SECURITY
505,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,ST LOUIS COUNTY POLICE DEPARTMENT,7900 FORSYTH BLVD,63105,MO,,,,HOMELAND SECURITY
506,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,SUNSET HILLS POLICE DEPARTMENT,3905 S LINDBERGH,63127,MO,,,,HOMELAND SECURITY
507,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,UNIV OF CENTRAL MO DPS,306 BROAD ST,64093,MO,,,,HOMELAND SECURITY
508,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,UNIVERSITY CITY POLICE DEPARTMENT,6801 DELMAR BLVD,63130,MO,,,,HOMELAND SECURITY
509,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,WAYNE CO SHERIFF'S DEPARTMENT,PO BOX 109,63944,MO,,,,HOMELAND SECURITY
510,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,WEBB CITY POLICE DEPARTMENT,211 WEST BROADWAY,64870,MO,,,,HOMELAND SECURITY
511,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,WEBB CITY POLICE DEPARTMENT,211 WEST BROADWAY,64870,MO,,,,HOMELAND SECURITY
512,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,WEBSTER GROVES POLICE DEPARTMENT,4 S ELM AVE,63119,MO,,,,HOMELAND SECURITY
513,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,VARIOUS DEPARTMENTS,,,,,,,HOMELAND SECURITY
