,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
957,2015,201603209349311780,Seattle Police Foundation,912171529,seattle police department,610 5th ave,98124,WA,government,916000127,266818,"Grants are given to foster community support, provide advanced training/education and support technology and equipment needs."
958,2016,201733179349301508,Seattle Police Foundation,912171529,seattle police department,610 5th ave,98104,WA,government,916000127,742225,"Grants are given to foster community support, provide advanced training/edu"
959,2017,201813189349305356,SEATTLE POLICE FOUNDATION,912171529,SEATTLE POLICE DEPARTMENT,610 5TH AVE,98104,WA,GOVERNMENT,916000127,611193,"GRANTS ARE GIVEN TO FOSTER COMMUNITY SUPPORT, PROVIDE ADVANCED TRAINING/EDUCATION"
960,2013,201442039349300229,ANCHORAGE POLICE DEPARTMENT,920031336,POLICE NAVIDAD,PO BOX 230330,99523,AK,3,455132324,6260,COMMUNITY EVENT
961,2014,201511769349300446,ANCHORAGE POLICE DEPARTMENT,920031336,POLICE NAVIDAD,PO BOX 230330,99523,AK,3,455132324,17065,COMMUNITY EVENT
962,2015,201611479349300031,ANCHORAGE POLICE DEPARTMENT,920031336,POLICE NAVIDAD,PO BOX 230330,99523,AK,3,455132324,18590,COMMUNITY EVENT
963,2016,201711519349301351,ANCHORAGE POLICE DEPARTMENT,920031336,ANCHORAGE COPS FOR COMMUNITY,PO BOX 230330,99523,AK,501C3,813538734,10000,COMMUNITY EVENT
964,2017,201821579349300547,ANCHORAGE POLICE DEPARTMENT,920031336,ANCHORAGE COPS FOR COMMUNITY,PO BOX 230330,99523,AK,501C3,813538734,11500,COMMUNITY EVENT
965,2018,201941799349301059,ANCHORAGE POLICE DEPARTMENT,920031336,ANCHORAGE COPS FOR COMMUNITY,PO BOX 230330,99523,AK,501C3,813538734,94300,COMMUNITY EVENTS
966,2013,201443149349302484,FRATERNAL ORDER OF ALASKA STATE,920091086,FOAST,245 W 5TH AVENUE SUITE 113,99501,AK,501C4,920089036,88877,PROMOTE AST
967,2014,201513179349309936,FRATERNAL ORDER OF ALASKA STATE,920091086,DONATIONSFOAST,245 W 5TH AVENUE SUITE 113,99501,AK,501C4,920089036,92288,PROMOTE AST
968,2013,201521349349307472,OREGON ASSOCIATION CHIEFS OF POLICE,930762986,SPECIAL OLYMPICS OREGON INC,5901 SW MACADAM AVENUE SUITE 200,97239,OR,,930752969,8500,SUPPORT ACTIVITIES
969,2014,201611379349307186,OREGON ASSOCIATION CHIEFS OF POLICE,930762986,OREGON SPECIAL OLYMPICS,5901 SW MACADAM AVE SUITE 200,97239,OR,501(C)(3),930752969,8500,SUPPORT ACTIVITIES
970,2015,201711359349311641,OREGON ASSOCIATION CHIEFS OF POLICE,930762986,OREGON SPECIAL OLYMPICS,5901 SW MACADAM AVE SUITE 200,97239,OR,501(C)(3),930752969,12650,SUPPORT ACTIVITIES
971,2016,201831359349304488,OREGON ASSOCIATION CHIEFS OF POLICE,930762986,OREGON SPECIAL OLYMPICS,5901 SW MACADAM AVE SUITE 200,97239,OR,501(C)(3),930752969,10000,SUPPORT ACTIVITIES
972,2017,201911349349307836,OREGON ASSOCIATION CHIEFS OF POLICE,930762986,OREGON SPECIAL OLYMPICS,5901 SW MACADAM AVE SUITE 200,97239,OR,501(C)(3),930752969,10000,SUPPORT ACTIVITIES
973,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,BENTON COUNTY,180 NW 5TH STREET,97330,OR,,,25108,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
974,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,CLACKAMAS COUNTY,2223 S KAEN ROAD,97045,OR,,,30126,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
975,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,COOS COUNTY,250 N BAXTER,97423,OR,,,10180,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
976,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,CROOK COUNTY,308 NE 2ND STREET,97754,OR,,,13855,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
977,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,CURRY COUNTY,94235 MOORE ST STE 311,97444,OR,,,6400,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
978,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,DESCHUTES COUNTY,63333 WEST HWY 20,97701,OR,,,36698,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
979,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,DOUGLAS COUNTY,1036 SE DOUGLAS AVE,97470,OR,,,17628,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
980,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,HOOD RIVER COUNTY,309 STATE STREET,97031,OR,,,7038,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
981,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,JACKSON COUNTY,5179 CRATER LAKE HWY,97502,OR,,,52623,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
982,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,KLAMATH COUNTY,3300 VANDENBERT ROAD,97603,OR,,,10368,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
983,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,,,,,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
984,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,LINN COUNTY,1115 SE JACKSON STREET,97322,OR,,,19689,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
985,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,LAKE COUNTY,513 CENTER STREET,97630,OR,,,14700,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
986,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MARION COUNTY,100 HIGH STREET NE,97309,OR,,,28246,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
987,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MORROW COUNTY,PO BOX 159,97836,OR,,,8274,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
988,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MULTNOMAH COUNTY,501 SE HAWTHORNE STE 350,97214,OR,,,34073,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
989,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,POLK COUNTY,850 MAIN STREET,97338,OR,,,6428,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
990,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,WALLOWA COUNTY,104 W GREENWOOD ST STE A,97828,OR,,,16522,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
991,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,WASHINGTON COUNTY,215 SW ADAMS AVE MS 32,97123,OR,,,102925,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
992,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,YAMHILL COUNTY,535 E 5TH STREET ROOM 143,97128,OR,,,22380,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
993,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,HARNEY COUNTY,485 N COURT AVE,97720,OR,,,11553,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
994,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MALHEUR COUNTY,151 B STREET WEST,97918,OR,,,9410,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
995,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,TILLAMOOK COUNTY,5995 LONG PRAIRE ROAD,97141,OR,,,5400,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
996,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,UNION COUNTY,1109 K AVENUE,97850,OR,,,7827,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
997,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,BAKER COUNTY SHERIFF,3410 K STREET,97814,OR,,,6080,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
998,2013,201442269349304114,OREGON STATE SHERIFFS' ASSOCIATION,936027731,COLUMBIA COUNTY SHERIFF,901 PORT AVENUE,97051,OR,,,25096,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
999,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,BENTON COUNTY,180 NW 5TH STREET,97330,OR,,,29712,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1000,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,CLACKAMAS COUNTY,2223 S KAEN ROAD,97045,OR,,,13117,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1001,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,COOS COUNTY,250 N BAXTER,97423,OR,,,9820,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1002,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,CROOK COUNTY,308 NE 2ND STREET,97754,OR,,,9193,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1003,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,CURRY COUNTY,94235 MOORE ST STE 311,97444,OR,,,10530,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1004,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,DESCHUTES COUNTY,63333 WEST HWY 20,97701,OR,,,7088,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1005,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,DOUGLAS COUNTY,1036 SE DOUGLAS AVE,97470,OR,,,15704,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1006,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,HOOD RIVER COUNTY,309 STATE STREET,97031,OR,,,8500,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1007,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,JACKSON COUNTY,5179 CRATER LAKE HWY,97502,OR,,,56237,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1008,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,KLAMATH COUNTY,3300 VANDENBERT ROAD,97603,OR,,,13443,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1009,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,JEFFERSON CO,675 NW CHERRY LN,97741,OR,,,7396,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1010,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,LINN COUNTY,1115 SE JACKSON STREET,97322,OR,,,11491,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1011,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MARION COUNTY,100 HIGH STREET NE,97309,OR,,,29159,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1012,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MULTNOMAH COUNTY,501 SE HAWTHORNE STE 350,97214,OR,,,28379,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1013,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,WALLOWA COUNTY,104 W GREENWOOD ST STE A,97828,OR,,,16811,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1014,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,WASHINGTON COUNTY,215 SW ADAMS AVE MS 32,97123,OR,,,91470,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1015,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,YAMHILL COUNTY,535 E 5TH STREET ROOM 143,97128,OR,,,16148,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1016,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,HARNEY COUNTY,485 N COURT AVE,97720,OR,,,10516,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1017,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MALHEUR COUNTY,151 B STREET WEST,97918,OR,,,10707,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1018,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,UNION COUNTY,1109 K AVENUE,97850,OR,,,5457,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1019,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,BAKER COUNTY SHERIFF,3410 K STREET,97814,OR,,,6432,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1020,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,COLUMBIA COUNTY SHERIFF,901 PORT AVENUE,97051,OR,,,16871,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1021,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,LANE COUNTY,125 EAST 8TH AVE,97401,OR,,,15535,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1022,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,SHERMAN COUNTY SHERIFF,PO BOX 424,97039,OR,,,5875,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1023,2014,201501669349300730,OREGON STATE SHERIFFS' ASSOCIATION,936027731,UMATILLA COUNTY SHERIFF,4700 NW PIONEER PL,97801,OR,,,5796,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1024,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,BENTON COUNTY,180 NW 5TH STREET,97330,OR,,,24770,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1025,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,CLACKAMAS COUNTY,2223 S KAEN ROAD,97045,OR,,,11305,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1026,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,COOS COUNTY,250 N BAXTER,97423,OR,,,6530,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1027,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,DESCHUTES COUNTY,63333 WEST HWY 20,97701,OR,,,25556,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1028,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,DOUGLAS COUNTY,1036 SE DOUGLAS AVE,97470,OR,,,19292,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1029,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,HOOD RIVER COUNTY,309 STATE STREET,97031,OR,,,6755,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1030,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,JACKSON COUNTY,5179 CRATER LAKE HWY,97502,OR,,,31312,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1031,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,KLAMATH COUNTY,3300 VANDENBERT ROAD,97603,OR,,,11115,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1032,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,JEFFERSON CO,675 NW CHERRY LN,97741,OR,,,7956,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1033,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MARION COUNTY,100 HIGH STREET NE,97309,OR,,,21470,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1034,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MULTNOMAH COUNTY,501 SE HAWTHORNE STE 350,97214,OR,,,35780,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1035,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,WALLOWA COUNTY,104 W GREENWOOD ST STE A,97828,OR,,,7780,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1036,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,WASHINGTON COUNTY,215 SW ADAMS AVE MS 32,97123,OR,,,82093,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1037,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,YAMHILL COUNTY,535 E 5TH STREET ROOM 143,97128,OR,,,14469,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1038,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MALHEUR COUNTY,151 B STREET WEST,97918,OR,,,7148,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1039,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,LANE COUNTY,125 EAST 8TH AVE,97401,OR,,,16509,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1040,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,UMATILLA COUNTY SHERIFF,4700 NW PIONEER PL,97801,OR,,,11568,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1041,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,LAKE COUNTY,513 CENTER ST,97630,OR,,,5820,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1042,2015,201622169349301667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,TILLAMOOK COUNTY,5995 LONG PRAIRIE RD,97141,OR,,,6056,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1043,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,BENTON COUNTY,180 NW 5TH STREET,97330,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1044,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,CLACKAMAS COUNTY,2223 S KAEN ROAD,97045,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1045,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,CODE TEAM,63333 HIGHWAY 20 W,97701,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1046,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,COOS COUNTY,250 N BAXTER,97423,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1047,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,DESCHUTES COUNTY,63333 WEST HWY 20,97701,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1048,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,DOUGLAS COUNTY,1036 SE DOUGLAS AVE,97470,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1049,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,DOUGLAS INTERAGENCY NARCOTICS TEAM,1036 DOUGLAS ST SE,97470,OR,,,,DOMESTIC CANNABIS ERADICATION / SUPPRESSION PROGRAM
1050,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,DRUG ENFORCEMENT ADMINISTRATION,,,,,,,DOMESTIC CANNABIS ERADICATION / SUPPRESSION PROGRAM
1051,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,HOOD RIVER COUNTY,309 STATE STREET,97031,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1052,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,JACKSON COUNTY,5179 CRATER LAKE HWY,97502,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1053,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,KLAMATH COUNTY,3300 VANDENBERT ROAD,97603,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1054,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,JEFFERSON CO,675 NW CHERRY LN,97741,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1055,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,LINN COUNTY,1115 SE JACKSON ST,97322,OR,,,,DOMESTIC CANNABIS ERADICATION / SUPPRESSION PROGRAM
1056,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MARION COUNTY,100 HIGH STREET NE,97309,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1057,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MULTNOMAH COUNTY,501 SE HAWTHORNE STE 350,97214,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1058,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,POLK COUNTY,850 MAIN STREET,97338,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1059,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,WALLOWA COUNTY,104 W GREENWOOD ST STE A,97828,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1060,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,WASHINGTON COUNTY,215 SW ADAMS AVE MS 32,97123,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1061,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,YAMHILL COUNTY,535 E 5TH STREET ROOM 143,97128,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1062,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MALHEUR COUNTY,151 B STREET WEST,97918,OR,,,,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1063,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,LANE COUNTY,125 EAST 8TH AVE,97401,OR,,,,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1064,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,UMATILLA COUNTY SHERIFF,4700 NW PIONEER PL,97801,OR,,,,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1065,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,LAKE COUNTY,513 CENTER ST,97630,OR,,,,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1066,2016,201722659349300667,OREGON STATE SHERIFFS' ASSOCIATION,936027731,TILLAMOOK COUNTY,5995 LONG PRAIRIE RD,97141,OR,,,,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1067,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,BENTON COUNTY,180 NW 5TH STREET,97330,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1068,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,CLACKAMAS COUNTY,2223 S KAEN ROAD,97045,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1069,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,COOS COUNTY,250 N BAXTER,97423,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1070,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,DOUGLAS COUNTY,1036 SE DOUGLAS AVE,97470,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1071,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,HOOD RIVER COUNTY,309 STATE STREET,97031,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1072,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,JACKSON COUNTY,5179 CRATER LAKE HWY,97502,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1073,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,JEFFERSON CO,675 NW CHERRY LN,97741,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1074,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MARION COUNTY,100 HIGH STREET NE,97309,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1075,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MULTNOMAH COUNTY,501 SE HAWTHORNE STE 350,97214,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1076,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,POLK COUNTY,850 MAIN STREET,97338,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1077,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,WASHINGTON COUNTY,215 SW ADAMS AVE MS 32,97123,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1078,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,YAMHILL COUNTY,535 E 5TH STREET ROOM 143,97128,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1079,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,LANE COUNTY,125 EAST 8TH AVE,97401,OR,,,,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1080,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,UMATILLA COUNTY SHERIFF,4700 NW PIONEER PL,97801,OR,,,,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1081,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,CROOK COUNTY,300 NE 3RD ST,97754,OR,,,,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1082,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,HARNEY COUNTY,450 N BUENA VISTA 14,97720,OR,,,,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1083,2017,201812289349301131,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MORROW COUNTY,100 S COURT ST,97836,OR,,,,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1084,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,BENTON COUNTY,180 NW 5TH STREET,97330,OR,,,31429,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1085,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,CLACKAMAS COUNTY,2223 S KAEN ROAD,97045,OR,,,18814,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1086,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,COOS COUNTY,250 N BAXTER,97423,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
