,Unnamed: 0,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
2112,568,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,SKAMANIA COUNTY,PO BOX 790,98648.0,WA,GOVERNMENT,916001363.0,42500.0,OFFENDER ADDRESS VERIFICATION
2113,569,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,SNOHOMISH COUNTY,3000 ROCKEFELLER AVENUE MS 606,98201.0,WA,GOVERNMENT,916001368.0,325200.0,OFFENDER ADDRESS VERIFICATION
2114,570,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,SNOHOMISH COUNTY,3000 ROCKEFELLER AVENUE MS 606,98201.0,WA,GOVERNMENT,916001368.0,638681.0,WA AUTO THEFT PREVENTION AUTHORITY
2115,571,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,SPOKANE COUNTY,PUBLIC SAFETY BLDG 1100 W MALLON,99260.0,WA,GOVERNMENT,916001370.0,279814.0,OFFENDER ADDRESS VERIFICATION
2116,572,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,SPOKANE COUNTY,PUBLIC SAFETY BLDG 1100 W MALLON,99260.0,WA,GOVERNMENT,916001370.0,4772.0,TRAFFIC SAFETY GRANT
2117,573,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,STEVENS COUNTY,PO BOX 186,99114.0,WA,GOVERNMENT,916001372.0,26612.0,"RURAL DRUG TASK FORCE,"
2118,574,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,STEVENS COUNTY,PO BOX 186,99114.0,WA,GOVERNMENT,916001372.0,88152.0,OFFENDER ADDRESS VERIFICATION
2119,575,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,THURSTON COUNTY,2000 LAKERIDGE DRIVE SW,98502.0,WA,GOVERNMENT,916001375.0,167879.0,TRAFFIC SAFETY GRANT
2120,576,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,THURSTON COUNTY,2000 LAKERIDGE DRIVE SW,98502.0,WA,GOVERNMENT,916001375.0,775.0,TRAFFIC SAFETY GRANT
2121,577,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,WAHKIAKUM COUNTY,64 MAIN STREET PO BOX 65,98612.0,WA,GOVERNMENT,916001377.0,31488.0,RURAL DRUG TASK FORCE
2122,578,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,WALLA WALLA COUNTY,240 WEST ALDER SUITE 101,99362.0,WA,GOVERNMENT,916001381.0,78451.0,OFFENDER ADDRESS VERIFICATION
2123,579,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,WASHINGTON STATE PATROL,PO BOX 42600,985042600.0,WA,GOVERNMENT,916001127.0,2700.0,WA AUTO THEFT PREVENTION AUTHORITY
2124,580,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,WHATCOM COUNTY,311 GRAND AVENUE,98225.0,WA,GOVERNMENT,916001383.0,140394.0,OFFENDER ADDRESS VERIFICATION
2125,581,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,WHATCOM COUNTY,311 GRAND AVENUE,98225.0,WA,GOVERNMENT,916001383.0,5392.0,TRAFFIC SAFETY GRANT
2126,582,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,WHITMAN COUNTY,PO BOX 470,99111.0,WA,GOVERNMENT,916001384.0,51000.0,OFFENDER ADDRESS VERIFICATION
2127,583,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,WHITMAN COUNTY,PO BOX 470,99111.0,WA,GOVERNMENT,916001384.0,1000.0,TRAFFIC SAFETY GRANT
2128,584,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,YAKIMA COUNTY,PO BOX 1388,98907.0,WA,GOVERNMENT,916001387.0,198345.0,OFFENDER ADDRESS VERIFICATION
2129,585,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,YAKIMA COUNTY,PO BOX 1388,98907.0,WA,GOVERNMENT,916001387.0,1853.0,TRAFFIC SAFETY GRANT
2130,586,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,YAKIMA COUNTY,PO BOX 1388,98907.0,WA,GOVERNMENT,916001387.0,96100.0,WA AUTO THEFT PREVENTION AUTHORITY
2131,587,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,ADAMS COUNTY,210 WEST BROADWAY,99169.0,WA,GOVERNMENT,916001294.0,40750.0,SEX OFFENDER ADDRESS VERIFICATION
2132,588,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,ASOTIN COUNTY,PO BOX 130,99402.0,WA,GOVERNMENT,916001295.0,71125.0,SEX OFFENDER ADDRESS VERIFICATION
2133,589,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,BENTON COUNTY,7122 OKANOGAN PLACE BLDG A,99336.0,WA,GOVERNMENT,916001296.0,133952.0,SEX OFFENDER ADDRESS VERIFICATION
2134,590,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,BENTON COUNTY,7122 OKANOGAN PLACE BLDG A,99336.0,WA,GOVERNMENT,916001296.0,5302.0,TRAFFIC GRANT
2135,591,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CHELAN COUNTY,401 WASHINGTON STREET SUITE 1,98801.0,WA,GOVERNMENT,916001297.0,88555.0,SEX OFFENDER ADDRESS VERIFICATION
2136,592,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CHELAN COUNTY,401 WASHINGTON STREET SUITE 1,98801.0,WA,GOVERNMENT,916001297.0,10300.0,TRAFFIC GRANT
2137,593,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF BELLEVUE,PO BOX 90012,98009.0,WA,GOVERNMENT,916007020.0,84378.0,AUTO THEFT PREVENTION AUTHORITY
2138,594,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF BELLINGHAM,505 GRAND AVENUE,98225.0,WA,GOVERNMENT,916001229.0,9565.0,AUTO THEFT PREVENTION AUTHORITY
2139,595,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF BELLINGHAM,505 GRAND AVENUE,98225.0,WA,GOVERNMENT,916001229.0,2987.0,TRAFFIC GRANT
2140,596,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF COLFAX,400 MILL STREET NORTH,99111.0,WA,GOVERNMENT,916001240.0,5577.0,TRAFFIC GRANT
2141,597,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF FIFE,3737 PACIFIC HIGHWAY EAST,98424.0,WA,GOVERNMENT,916012977.0,379259.0,AUTO THEFT PREVENTION AUTHORITY
2142,598,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF KELSO,201 SOUTH PACIFIC AVE,98626.0,WA,GOVERNMENT,916001252.0,19501.0,SEX OFFENDER ADDRESS VERIFICATION
2143,599,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF KENT,220 4TH AVENUE SOUTH,98032.0,WA,GOVERNMENT,916001254.0,1072338.0,AUTO THEFT PREVENTION AUTHORITY
2144,600,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF KENT,220 4TH AVENUE SOUTH,98032.0,WA,GOVERNMENT,916001254.0,5095.0,TRAFFIC GRANT
2145,601,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF KIRKLAND,123 5TH AVENUE,98033.0,WA,GOVERNMENT,916001255.0,11401.0,TRAFFIC GRANT
2146,602,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF LONGVIEW,1351 HUDSON STREET,98632.0,WA,GOVERNMENT,916001367.0,51662.0,SEX OFFENDER ADDRESS VERIFICATION
2147,603,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF LONGVIEW,1351 HUDSON STREET,98632.0,WA,GOVERNMENT,916001367.0,2747.0,TRAFFIC GRANT
2148,604,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF RICHLAND,PO BOX 190,99352.0,WA,GOVERNMENT,916015119.0,45471.0,AUTO THEFT PREVENTION AUTHORITY
2149,605,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF SNOQUALMIE,34825 SE DOUGLAS STREET,98065.0,WA,GOVERNMENT,916001504.0,8831.0,TRAFFIC GRANT
2150,606,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF SPOKANE,WEST 1100 MALLON,99260.0,WA,GOVERNMENT,916001280.0,194456.0,AUTO THEFT PREVENTION AUTHORITY
2151,607,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF SPOKANE VALLEY,12710 E SPRAGUE AVENUE,99216.0,WA,GOVERNMENT,710914170.0,5332.0,TRAFFIC GRANT
2152,608,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF TOPPENISH,1 WEST FIRST AVENUE,98948.0,WA,GOVERNMENT,916001286.0,24296.0,AUTO THEFT PREVENTION AUTHORITY
2153,609,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF TOPPENISH,1 WEST FIRST AVENUE,98948.0,WA,GOVERNMENT,916001286.0,3894.0,TRAFFIC GRANT
2154,610,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF WENATCHEE,PO BOX 519,98807.0,WA,GOVERNMENT,916001291.0,25000.0,AUTO THEFT PREVENTION AUTHORITY
2155,611,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CITY OF WENATCHEE,PO BOX 519,98807.0,WA,GOVERNMENT,916001291.0,984.0,TRAFFIC GRANT
2156,612,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CLALLAM COUNTY,22 EAST 4TH STREET SUITE 12,98302.0,WA,GOVERNMENT,916001298.0,90089.0,SEX OFFENDER ADDRESS VERIFICATION
2157,613,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CLALLAM COUNTY,22 EAST 4TH STREET SUITE 12,98302.0,WA,GOVERNMENT,916001298.0,4200.0,TRAFFIC GRANT
2158,614,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CLARK COUNTY,PO BOX 410,98666.0,WA,GOVERNMENT,916001299.0,104353.0,AUTO THEFT PREVENTION AUTHORITY
2159,615,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CLARK COUNTY,PO BOX 410,98666.0,WA,GOVERNMENT,916001299.0,250079.0,SEX OFFENDER ADDRESS VERIFICATION
2160,616,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,CLARK COUNTY,PO BOX 410,98666.0,WA,GOVERNMENT,916001299.0,4860.0,TRAFFIC GRANT
2161,617,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,COLUMBIA COUNTY,341 EAST MAIN STREET,99328.0,WA,GOVERNMENT,916001309.0,20500.0,SEX OFFENDER ADDRESS VERIFICATION
2162,618,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,COLUMBIA COUNTY,341 EAST MAIN STREET,99328.0,WA,GOVERNMENT,916001309.0,4358.0,TRAFFIC GRANT
2163,619,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,COWLITZ COUNTY,312 SW 1ST AVENUE,98626.0,WA,GOVERNMENT,916001310.0,77918.0,SEX OFFENDER ADDRESS VERIFICATION
2164,620,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,COWLITZ COUNTY,312 SW 1ST AVENUE,98626.0,WA,GOVERNMENT,916001310.0,2985.0,TRAFFIC GRANT
2165,621,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,DOUGLAS COUNTY,110 2ND STREET NE SUITE 200,98802.0,WA,GOVERNMENT,916001313.0,68125.0,SEX OFFENDER ADDRESS VERIFICATION
2166,622,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,DOUGLAS COUNTY,110 2ND STREET NE SUITE 200,98802.0,WA,GOVERNMENT,916001313.0,1793.0,TRAFFIC GRANT
2167,623,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,FERRY COUNTY,PO BOX 1099,99166.0,WA,GOVERNMENT,916001314.0,36000.0,SEX OFFENDER ADDRESS VERIFICATION
2168,624,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,FERRY COUNTY,PO BOX 1099,99166.0,WA,GOVERNMENT,916001314.0,5986.0,TRAFFIC GRANT
2169,625,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,FRANKLIN COUNTY,1016 NORTH 4TH AVENUE,99301.0,WA,GOVERNMENT,916001315.0,90637.0,SEX OFFENDER ADDRESS VERIFICATION
2170,626,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,FRANKLIN COUNTY,1016 NORTH 4TH AVENUE,99301.0,WA,GOVERNMENT,916001315.0,3800.0,TRAFFIC GRANT
2171,627,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,GARFIELD COUNTY,PO BOX 338,99347.0,WA,GOVERNMENT,916001318.0,7250.0,SEX OFFENDER ADDRESS VERIFICATION
2172,628,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,GARFIELD COUNTY,PO BOX 338,99347.0,WA,GOVERNMENT,916001318.0,3954.0,TRAFFIC GRANT
2173,629,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,GRANT COUNTY,PO BOX 37,98823.0,WA,GOVERNMENT,916001319.0,105452.0,SEX OFFENDER ADDRESS VERIFICATION
2174,630,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,GRANT COUNTY,PO BOX 37,98823.0,WA,GOVERNMENT,916001319.0,2814.0,TRAFFIC GRANT
2175,631,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,GRAYS HARBOR COUNTY,PO BOX 630,98563.0,WA,GOVERNMENT,916001320.0,103576.0,SEX OFFENDER ADDRESS VERIFICATION
2176,632,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,ISLAND COUNTY,PO BOX 5000,98277.0,WA,GOVERNMENT,916001321.0,73318.0,SEX OFFENDER ADDRESS VERIFICATION
2177,633,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,ISLAND COUNTY,PO BOX 5000,98277.0,WA,GOVERNMENT,916001321.0,8986.0,TRAFFIC GRANT
2178,634,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,JEFFERSON COUNTY,79 ELKINS ROAD,98339.0,WA,GOVERNMENT,916001322.0,58750.0,SEX OFFENDER ADDRESS VERIFICATION
2179,635,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,KING COUNTY,516 3RD AVENUE,98104.0,WA,GOVERNMENT,916001337.0,665475.0,SEX OFFENDER ADDRESS VERIFICATION
2180,636,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,KITSAP COUNTY,614 DIVISION STREET,98366.0,WA,GOVERNMENT,916001348.0,181823.0,SEX OFFENDER ADDRESS VERIFICATION
2181,637,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,KITSAP COUNTY,614 DIVISION STREET,98366.0,WA,GOVERNMENT,916001348.0,1830.0,TRAFFIC GRANT
2182,638,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,KITTITAS COUNTY,205 WEST 5TH AVENUE SUITE 1,98926.0,WA,GOVERNMENT,916001349.0,67625.0,SEX OFFENDER ADDRESS VERIFICATION
2183,639,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,KITTITAS COUNTY,205 WEST 5TH AVENUE SUITE 1,98926.0,WA,GOVERNMENT,916001349.0,3240.0,TRAFFIC GRANT
2184,640,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,KLICKITAT COUNTY,205 S COLUMBUS AVENUE ROOM 108,98620.0,WA,GOVERNMENT,916001350.0,67625.0,SEX OFFENDER ADDRESS VERIFICATION
2185,641,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,LEWIS COUNTY,345 WEST MAIN STREET,98532.0,WA,GOVERNMENT,916001351.0,124463.0,SEX OFFENDER ADDRESS VERIFICATION
2186,642,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,LINCOLN COUNTY,404 SINCLAIR PO BOX 367,99122.0,WA,GOVERNMENT,916001352.0,19000.0,SEX OFFENDER ADDRESS VERIFICATION
2187,643,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,LINCOLN COUNTY,404 SINCLAIR PO BOX 367,99122.0,WA,GOVERNMENT,916001352.0,4199.0,TRAFFIC GRANT
2188,644,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,MAIKE & ASSOCIATES LLC,213 ELWHA BLUFFS ROAD,98363.0,WA,FOR PROFIT,270573715.0,42386.0,PROJECT SAFE NEIGHBORHOOD
2189,645,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,MASON COUNTY,419 NORTH 4TH STREET,98584.0,WA,GOVERNMENT,916001354.0,96657.0,SEX OFFENDER ADDRESS VERIFICATION
2190,646,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,OKANOGAN COUNTY,123 5TH AVENUE NORTH ROOM 200,98840.0,WA,GOVERNMENT,916001355.0,85810.0,SEX OFFENDER ADDRESS VERIFICATION
2191,647,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,OKANOGAN COUNTY,123 5TH AVENUE NORTH ROOM 200,98840.0,WA,GOVERNMENT,916001355.0,1755.0,TRAFFIC GRANT
2192,648,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,PACIFIC COUNTY,PO BOX 27,98586.0,WA,GOVERNMENT,916001356.0,100000.0,SEX OFFENDER ADDRESS VERIFICATION
2193,649,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,PEND OREILLE COUNTY,331 SOUTH GARDEN AVENUE,99156.0,WA,GOVERNMENT,916001357.0,38250.0,SEX OFFENDER ADDRESS VERIFICATION
2194,650,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,PIERCE COUNTY,930 TACOMA AVENUE SOUTH,98402.0,WA,GOVERNMENT,916001359.0,449209.0,SEX OFFENDER ADDRESS VERIFICATION
2195,651,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,SAN JUAN COUNTY,PO BOX 669,98250.0,WA,GOVERNMENT,916001360.0,29750.0,SEX OFFENDER ADDRESS VERIFICATION
2196,652,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,SEATTLE NEIGHBORHOOD GROUP,1810 E YESLER WAY,98122.0,WA,501(C)(3),943098473.0,31833.0,PROJECT SAFE NEIGHBORHOOD
2197,653,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,SKAGIT COUNTY,600 SOUTH THIRD,98273.0,WA,GOVERNMENT,916001361.0,107318.0,SEX OFFENDER ADDRESS VERIFICATION
2198,654,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,SKAGIT COUNTY,600 SOUTH THIRD,98273.0,WA,GOVERNMENT,916001361.0,4999.0,TRAFFIC GRANT
2199,655,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,SKAMANIA COUNTY,PO BOX 790,98648.0,WA,GOVERNMENT,916001363.0,43250.0,SEX OFFENDER ADDRESS VERIFICATION
2200,656,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,SNOHOMISH COUNTY,3000 ROCKEFELLER AVENUE MS 606,98201.0,WA,GOVERNMENT,916001368.0,719463.0,AUTO THEFT PREVENTION AUTHORITY
2201,657,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,SNOHOMISH COUNTY,3000 ROCKEFELLER AVENUE MS 606,98201.0,WA,GOVERNMENT,916001368.0,329628.0,SEX OFFENDER ADDRESS VERIFICATION
2202,658,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,SPOKANE COUNTY,PUBLIC SAFETY BLDG 1100 W MALLON,99260.0,WA,GOVERNMENT,916001370.0,274033.0,SEX OFFENDER ADDRESS VERIFICATION
2203,659,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,SPOKANE COUNTY,PUBLIC SAFETY BLDG 1100 W MALLON,99260.0,WA,GOVERNMENT,916001370.0,5674.0,TRAFFIC GRANT
2204,660,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,STEVENS COUNTY,PO BOX 186,99114.0,WA,GOVERNMENT,916001372.0,89079.0,SEX OFFENDER ADDRESS VERIFICATION
2205,661,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,STEVENS COUNTY,PO BOX 186,99114.0,WA,GOVERNMENT,916001372.0,3475.0,TRAFFIC GRANT
2206,662,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,THURSTON COUNTY,2000 LAKERIDGE DRIVE SW,98502.0,WA,GOVERNMENT,916001375.0,168640.0,SEX OFFENDER ADDRESS VERIFICATION
2207,663,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,THURSTON COUNTY,2000 LAKERIDGE DRIVE SW,98502.0,WA,GOVERNMENT,916001375.0,7748.0,TRAFFIC GRANT
2208,664,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,WALLA WALLA COUNTY,240 WEST ALDER SUITE 101,99362.0,WA,GOVERNMENT,916001381.0,77411.0,SEX OFFENDER ADDRESS VERIFICATION
2209,665,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,WHATCOM COUNTY,311 GRAND AVENUE,98225.0,WA,GOVERNMENT,916001383.0,141792.0,SEX OFFENDER ADDRESS VERIFICATION
2210,666,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,WHATCOM COUNTY,311 GRAND AVENUE,98225.0,WA,GOVERNMENT,916001383.0,5600.0,TRAFFIC GRANT
2211,667,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,WHITMAN COUNTY,PO BOX 470,99111.0,WA,GOVERNMENT,916001384.0,54000.0,SEX OFFENDER ADDRESS VERIFICATION
2212,668,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,YAKIMA COUNTY,PO BOX 1388,98907.0,WA,GOVERNMENT,916001387.0,99863.0,AUTO THEFT PREVENTION AUTHORITY
2213,669,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,YAKIMA COUNTY,PO BOX 1388,98907.0,WA,GOVERNMENT,916001387.0,197541.0,SEX OFFENDER ADDRESS VERIFICATION
2214,670,2014,201513179349309016,WASHINGTON ASSOCIATION OF,910961051,YAKIMA COUNTY,PO BOX 1388,98907.0,WA,GOVERNMENT,916001387.0,1278.0,TRAFFIC GRANT
2215,671,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,ADAMS COUNTY SHERIFF'S OFFICE,210 WEST BROADWAY,99169.0,WA,,916001294.0,45431.0,SEX OFFENDER ADDRESS VERIFICATION GRANT
2216,672,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,ADAMS COUNTY SHERIFF'S OFFICE,210 WEST BROADWAY,99169.0,WA,,916001294.0,4243.0,TRAFFIC GRANT
2217,673,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,ASOTIN COUNTY SHERIFF'S OFFICE,PO BOX 130,994020130.0,WA,,916001295.0,69594.0,SEX OFFENDER ADDRESS VERIFICATION GRANT
2218,674,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,BENTON COUNTY SHERIFF'S OFFICE,7122 OKANOGAN PLACE BLDG A,99336.0,WA,,916001296.0,135365.0,SEX OFFENDER ADDRESS VERIFICATION GRANT
2219,675,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,BENTON COUNTY SHERIFF'S OFFICE,7122 OKANOGAN PLACE BLDG A,99336.0,WA,,916001296.0,10634.0,TRAFFIC GRANT
2220,676,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CHELAN COUNTY SHERIFF'S OFFICE,401 WASHINGTON STREET SUITE 1,98801.0,WA,,916001297.0,85578.0,SEX OFFENDER ADDRESS VERIFICATION GRANT
2221,677,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF AUBURN,25 WEST MAIN STREET,980014998.0,WA,,916001228.0,7667.0,TRAFFIC GRANT
2222,678,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF BELLINGHAM,505 GRAND AVENUE,98225.0,WA,,916001229.0,6641.0,TRAFFIC GRANT
2223,679,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF FEDERAL WAY,33325 8TH AVENUE SOUTH,980639718.0,WA,,911462550.0,418118.0,AUTO THEFT PREVENTION GRANT
2224,680,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF FEDERAL WAY,33325 8TH AVENUE SOUTH,980639718.0,WA,,911462550.0,1000.0,TRAFFIC GRANT
2225,681,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF FIFE,3737 PACIFIC HIGHWAY EAST,98424.0,WA,,916012977.0,331067.0,AUTO THEFT PREVENTION GRANT
2226,682,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF KELSO,201 SOUTH PACIFIC AVE,98626.0,WA,,916001252.0,18613.0,SEX OFFENDER ADDRESS VERIFICATION GRANT
2227,683,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF KENT,220 4TH AVENUE SOUTH,98032.0,WA,,916001254.0,466447.0,AUTO THEFT PREVENTION GRANT
2228,684,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF KENT,220 4TH AVENUE SOUTH,98032.0,WA,,916001254.0,6965.0,TRAFFIC GRANT
2229,685,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF LAKEWOOD,6000 MAIN STREET SW,98499.0,WA,,911698185.0,10655.0,TRAFFIC GRANT
2230,686,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF LONGVIEW,1351 HUDSON STREET,98632.0,WA,,916001367.0,52504.0,SEX OFFENDER ADDRESS VERIFICATION GRANT
2231,687,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF LONGVIEW,1351 HUDSON STREET,98632.0,WA,,916001367.0,2500.0,TRAFFIC GRANT
2232,688,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF LYNNWOOD,PO BOX 5008,98046.0,WA,,916015840.0,5681.0,TRAFFIC GRANT
2233,689,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF OAK HARBOR,860 SE BARRINGTON DRIVE,98277.0,WA,,916001476.0,7000.0,TRAFFIC GRANT
2234,690,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF PACIFIC,133 3RD AVENUE SE,98047.0,WA,,916001483.0,6242.0,TRAFFIC GRANT
2235,691,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF POULSBO,200 NE MOE STREET,98370.0,WA,,916601488.0,9888.0,TRAFFIC GRANT
2236,692,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF SPOKANE,WEST 1100 MALLON,99260.0,WA,,916001280.0,185816.0,AUTO THEFT PREVENTION GRANT
2237,693,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF SPOKANE,WEST 1100 MALLON,99260.0,WA,,916001280.0,13226.0,TRAFFIC GRANT
2238,694,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF VANCOUVER,PO BOX 1995,98668.0,WA,,916001288.0,10000.0,AUTO THEFT PREVENTION GRANT
2239,695,2015,201633209349309003,WASHINGTON ASSOCIATION OF,910961051,CITY OF VANCOUVER,PO BOX 1995,98668.0,WA,,916001288.0,6827.0,TRAFFIC GRANT
